FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
Lukasz,Fabianski,GLK,SWA,4800000,0,116,3.1,6.45833333333333e-07,2.41666666666667e-05,0,164605,1,69,0,117,0,0,0,24.2,0,-2,0,116,2,0,0,0,8,0,8,0,0,3.6,166347,0,366,1,0,3330,0,0,0,650,West Brom,,,,,2016,37,Y16W37
,Fabio,DEF,MID,4200000,1,58,0.522522522522523,1.2441012441012402e-07,1.3809523809523801e-05,0,38197,8,30,0,0,0,0,0,13.8,0,-3,0,58,3,0,0,0,8,0,6,0,0,0.4,50772,0,0,0,0,1847,0,0,0,347,Liverpool,,,,,2016,37,Y16W37
Cesc,Fabregas,MID,CHE,7000000,8,121,1.09009009009009,1.5572715572715598e-07,1.72857142857143e-05,0,290032,8,14,0,0,0,5,0,17.3,0,-5,0,121,5,0,0,0,14,0,4,0,15,3.3,176332,0,617,0,3,1340,0,0,0,529,Sunderland,,,,,2016,37,Y16W37
Adam,Federici,GLK,BOU,4400000,0,8,4.0,9.09090909090909e-07,1.81818181818182e-06,0,4322,1,3,0,5,0,0,0,1.8,0,-1,0,8,1,0,0,0,1,0,1,0,0,0.1,2240,0,31,0,0,180,0,0,0,37,Leicester,,,,,2016,37,Y16W37
Sofiane,Feghouli,MID,WHU,5000000,8,55,0.495495495495495,9.90990990990991e-08,1.1e-05,0,159928,1,23,0,0,0,3,0,11.0,0,-5,0,55,5,0,0,0,4,0,1,0,3,0.7,34908,0,0,0,1,1042,0,0,1,220,Burnley,,,,,2016,37,Y16W37
Marouane,Fellaini,MID,MUN,5800000,0,48,1.7,2.9310344827586197e-07,8.27586206896552e-06,0,23711,8,14,0,0,0,1,0,8.3,0,-2,0,48,2,0,0,0,0,0,10,0,0,0.3,16717,0,164,0,0,1604,0,0,1,259,Crystal Palace,,,,,2016,37,Y16W37
Leroy,Fer,MID,SWA,4800000,2,95,2.8,5.83333333333333e-07,1.97916666666667e-05,0,704215,9,49,0,0,0,6,0,19.8,0,-2,0,95,2,0,0,0,5,0,4,0,2,4.6,749056,0,107,0,2,2405,0,0,0,429,West Brom,,,,,2016,37,Y16W37
Edimilson,Fernandes,MID,WHU,4700000,5,38,0.342342342342342,7.28387962430516e-08,8.08510638297872e-06,0,873,4,18,0,0,0,0,0,8.1,0,-3,0,38,3,0,0,0,0,0,3,0,1,0.0,921,0,0,0,0,1002,0,0,0,148,Burnley,,,,,2016,37,Y16W37
Federico,Fernandez,DEF,SWA,4200000,1,63,2.3,5.476190476190479e-07,1.5e-05,0,86286,7,41,0,0,0,0,0,15.0,0,-3,0,63,3,0,0,0,4,0,6,0,1,1.9,67419,0,333,0,1,2430,0,0,0,435,West Brom,,,,,2016,37,Y16W37
,Fernandinho,MID,MCI,5300000,8,78,2.4,4.52830188679245e-07,1.47169811320755e-05,0,133539,4,27,0,0,0,2,0,14.7,0,-2,0,78,2,0,0,0,3,0,10,0,1,1.5,89887,0,417,0,0,2755,0,0,2,483,Watford,,,,,2016,37,Y16W37
,Fernando,MID,MCI,4700000,0,18,0.162162162162162,3.45025876940771e-08,3.82978723404255e-06,0,15960,3,10,0,0,0,0,0,3.8,0,-3,0,18,3,0,0,0,1,0,1,0,0,0.2,8223,0,236,0,0,568,0,0,0,106,Watford,,,,,2016,37,Y16W37
Sam,Field,MID,WBA,4300000,0,9,0.0810810810810811,1.88560653676933e-08,2.09302325581395e-06,0,694,2,1,0,0,0,0,0,2.1,0,-2,0,9,2,0,0,0,0,0,1,0,0,0.0,715,0,0,0,0,275,0,0,0,50,Swansea,,,,,2016,37,Y16W37
Roberto,Firmino,MID,LIV,8500000,6,180,5.1,6e-07,2.11764705882353e-05,0,1585670,5,39,0,0,0,11,0,21.2,0,0,0,180,0,0,0,0,17,0,11,0,11,8.8,1512419,0,522,0,6,3062,0,0,0,639,Middlesbrough,,,,,2016,37,Y16W37
Viktor,Fischer,MID,MID,4900000,0,25,0.225225225225225,4.59643316786174e-08,5.10204081632653e-06,0,44023,0,6,0,0,0,0,0,5.1,0,-6,0,25,6,0,0,0,0,0,1,0,3,0.2,2205,0,0,0,0,438,0,0,0,91,Liverpool,,,,,2016,37,Y16W37
Mathieu,Flamini,MID,CRY,4200000,0,12,0.108108108108108,2.57400257400257e-08,2.8571428571428602e-06,0,6264,0,6,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,0,0,0,0,0,0.1,7577,0,0,0,0,274,0,0,0,47,Man Utd,,,,,2016,37,Y16W37
Jon,Flanagan,DEF,BUR,4300000,0,9,0.0810810810810811,1.88560653676933e-08,2.09302325581395e-06,0,19332,2,4,0,0,0,0,0,2.1,0,-2,0,9,2,0,0,0,0,0,1,0,0,0.2,5222,0,67,0,0,360,0,0,0,55,West Ham,,,,,2016,37,Y16W37
Ashley,Fletcher,FWD,WHU,5000000,1,16,0.14414414414414406,2.88288288288288e-08,3.2e-06,0,13421,2,13,0,0,0,0,0,3.2,0,0,0,16,0,0,0,0,0,0,0,0,0,0.2,14319,0,0,0,0,367,0,0,0,33,Burnley,,,,,2016,37,Y16W37
Darren,Fletcher,MID,WBA,4400000,5,103,2.7,6.13636363636364e-07,2.34090909090909e-05,0,640073,0,45,0,0,0,2,0,23.4,0,-1,0,103,1,0,0,0,2,0,8,0,3,8.1,447906,0,403,0,1,3231,0,0,0,453,Swansea,,,,,2016,37,Y16W37
Michael,Folivi,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,411,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,488,0,0,0,0,10,0,0,0,2,Man City,,,,,2016,37,Y16W37
Jose,Fonte,DEF,WHU,5300000,2,98,3.0,5.66037735849057e-07,1.84905660377358e-05,0,245913,4,46,0,0,0,0,0,18.5,0,-2,0,98,2,0,0,0,10,0,11,0,0,3.2,158939,0,487,0,1,2934,0,0,0,592,Burnley,,,,,2016,37,Y16W37
Adam,Forshaw,MID,MID,4500000,2,77,2.3,5.11111111111111e-07,1.7111111111111095e-05,0,50819,4,36,0,0,0,0,0,17.1,0,0,0,77,0,0,0,0,3,0,9,0,2,0.4,61682,0,0,0,0,2695,0,0,0,401,Liverpool,,,,,2016,37,Y16W37
Fraser,Forster,GLK,SOU,5000000,2,134,3.5,7e-07,2.68e-05,0,223518,3,48,0,76,0,0,0,26.8,0,0,0,134,0,0,0,0,4,0,14,0,0,5.0,229464,0,233,1,1,3420,0,0,0,625,Stoke,,,,,2016,37,Y16W37
Ben,Foster,GLK,WBA,4700000,1,113,3.0,6.382978723404259e-07,2.40425531914894e-05,0,517913,2,51,0,115,0,0,0,24.0,0,2,0,113,-2,0,0,0,4,0,6,0,0,12.6,674681,0,129,0,2,3420,0,0,0,629,Swansea,,,,,2016,37,Y16W37
Timothy,Fosu-Mensah,DEF,MUN,4100000,6,9,0.0810810810810811,1.977587343441e-08,2.19512195121951e-06,0,10107,0,0,0,0,0,0,0,2.2,0,-4,0,9,4,0,0,0,0,0,1,0,0,0.2,5238,0,40,0,0,97,0,0,0,36,Crystal Palace,,,,,2016,37,Y16W37
Simon,Francis,DEF,BOU,4500000,1,89,2.6,5.77777777777778e-07,1.97777777777778e-05,0,176907,4,54,0,0,0,0,0,19.8,0,0,0,89,0,0,0,0,7,0,10,0,1,1.4,172920,0,462,0,1,2938,0,0,1,639,Leicester,,,,,2016,37,Y16W37
Ryan,Fraser,MID,BOU,4600000,2,100,0.9009009009009008,1.9584802193497801e-07,2.1739130434782603e-05,0,118412,3,32,0,0,0,3,0,21.7,0,-4,0,100,4,0,0,0,8,0,7,0,9,1.2,168284,0,0,0,2,1764,0,0,0,345,Leicester,,,,,2016,37,Y16W37
George,Friend,DEF,MID,4200000,1,59,2.5,5.95238095238095e-07,1.4047619047619e-05,0,297371,4,35,0,0,0,0,0,14.0,0,-3,0,59,3,0,0,0,6,0,4,0,3,1.8,155485,0,0,0,0,1964,0,0,0,371,Liverpool,,,,,2016,37,Y16W37
Dael,Fry,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,66449,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4654,0,0,0,0,0,0,0,0,0,Liverpool,,,,,2016,37,Y16W37
Ezekiel,Fryers,DEF,CRY,4500000,0,9,0.0810810810810811,1.8018018018018e-08,2e-06,0,950,0,7,0,0,0,0,0,2.0,0,0,0,9,0,0,0,0,0,0,0,0,1,0.0,1074,0,0,0,0,188,0,0,0,38,Man Utd,,,,,2016,37,Y16W37
Christian,Fuchs,DEF,LEI,5300000,2,104,2.9,5.47169811320755e-07,1.9622641509434e-05,0,437219,10,57,0,0,0,2,0,19.6,0,-2,0,104,2,0,0,0,10,0,8,0,4,5.7,222961,0,482,0,1,3103,0,0,0,679,Bournemouth,,,,,2016,37,Y16W37
Jay,Fulton,MID,SWA,4400000,0,19,0.171171171171171,3.89025389025389e-08,4.31818181818182e-06,0,1565,2,15,0,0,0,0,0,4.3,0,-1,0,19,1,0,0,0,0,0,3,0,0,0.0,1011,0,4,0,0,690,0,0,0,92,West Brom,,,,,2016,37,Y16W37
Ramiro,Funes Mori,DEF,EVE,4500000,0,69,3.0,6.66666666666667e-07,1.53333333333333e-05,0,212075,0,19,0,0,0,0,0,15.3,0,-5,0,69,5,0,0,0,4,0,7,0,1,1.4,157058,0,304,0,0,1543,0,0,0,365,Arsenal,,,,,2016,37,Y16W37
Manolo,Gabbiadini,FWD,SOU,6400000,1,38,0.342342342342342,5.3490990990991e-08,5.9375e-06,0,567272,1,12,0,0,0,4,0,5.9,0,-1,0,38,1,0,1,0,4,0,3,0,1,6.5,846541,0,0,0,1,724,0,0,0,124,Stoke,,,,,2016,37,Y16W37
,Gabriel,DEF,ARS,4800000,0,45,2.4,5e-07,9.375e-06,0,100361,6,18,0,0,0,0,0,9.4,0,-2,0,45,2,0,0,0,2,0,5,0,0,0.8,119600,0,244,0,0,1517,0,0,0,296,Everton,,,,,2016,37,Y16W37
Brendan,Galloway,DEF,EVE,4000000,0,9,3.0,7.5e-07,2.25e-06,0,20193,0,3,0,0,0,0,0,2.3,0,-5,0,9,5,0,0,0,0,0,1,0,0,0.2,16367,0,126,0,0,247,0,0,0,44,Arsenal,,,,,2016,37,Y16W37
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,29549,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2019,0,0,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
,Garcia,MID,MCI,5000000,0,4,0.03603603603603602,7.207207207207209e-09,8e-07,0,634,0,2,0,0,0,0,0,0.8,0,0,0,4,0,0,0,0,0,0,0,0,0,0.0,625,0,0,0,0,77,0,0,0,25,Watford,,,,,2016,37,Y16W37
Craig,Gardner,MID,WBA,5100000,0,14,1.6,3.13725490196078e-07,2.7450980392156897e-06,0,7451,1,6,0,0,0,0,0,2.7,0,-4,0,14,4,0,0,0,0,0,1,0,1,0.1,5115,0,244,0,0,218,0,0,0,52,Swansea,,,,,2016,37,Y16W37
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,6030,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5903,0,0,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,337,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,157,0,15,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
Rudy,Gestede,FWD,MID,4500000,1,21,0.189189189189189,4.2042042042042e-08,4.666666666666671e-06,0,10551,3,12,0,0,0,1,0,4.7,0,-5,0,21,5,0,0,0,0,0,1,0,0,0.1,14380,0,0,0,0,533,0,0,0,80,Liverpool,,,,,2016,37,Y16W37
Kieran,Gibbs,DEF,ARS,4700000,0,45,0.4054054054054049,8.62564692351926e-08,9.57446808510638e-06,0,30650,3,3,0,0,0,0,0,9.6,0,-3,0,45,3,0,0,0,3,0,6,0,1,1.7,70359,0,69,0,1,702,0,0,0,201,Everton,,,,,2016,37,Y16W37
Ben,Gibson,DEF,MID,4900000,1,121,3.2,6.53061224489796e-07,2.46938775510204e-05,0,490767,4,53,0,0,0,1,0,24.7,0,4,0,121,-4,0,0,0,14,0,11,0,1,8.8,801709,0,0,0,1,3420,0,0,0,682,Liverpool,,,,,2016,37,Y16W37
Darron,Gibson,MID,SUN,4300000,1,17,0.153153153153153,3.56170123611984e-08,3.9534883720930196e-06,0,7021,4,12,0,0,0,0,0,4.0,0,-2,0,17,2,0,0,0,0,0,1,0,0,0.1,4152,0,44,0,0,640,0,0,0,101,Chelsea,,,,,2016,37,Y16W37
Rene,Gilmartin,GLK,WAT,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Man City,,,,,2016,37,Y16W37
Olivier,Giroud,FWD,ARS,8100000,0,116,4.0,4.938271604938272e-07,1.4320987654320997e-05,0,733826,2,16,0,0,0,12,0,14.3,0,-9,0,116,9,0,0,0,17,0,4,0,5,4.7,846204,0,629,0,3,1206,0,0,0,432,Everton,,,,,2016,37,Y16W37
Shay,Given,GLK,STK,4200000,0,13,0.117117117117117,2.7885027885027904e-08,3.0952380952381e-06,0,25611,1,14,0,18,0,0,0,3.1,0,-3,0,13,3,0,0,0,3,0,0,0,0,0.4,20683,1,24,1,1,450,0,0,0,92,Southampton,,,,,2016,37,Y16W37
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,1070,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,408,0,4,0,0,0,0,0,0,0,Everton,,,,,2016,37,Y16W37
Angel,Gomes,MID,MUN,4500000,1,1,0.009009009009009007,2.002002002002e-09,2.22222222222222e-07,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,2,Crystal Palace,,,,,2016,37,Y16W37
Heurelho,Gomes,GLK,WAT,4900000,1,113,3.0,6.12244897959184e-07,2.3061224489795888e-05,0,101390,1,64,0,117,0,0,0,23.1,0,-1,0,113,1,0,0,0,6,0,7,0,0,1.7,46210,1,375,1,1,3337,0,0,0,681,Man City,,,,,2016,37,Y16W37
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,1466,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,888,0,58,0,0,0,0,0,0,0,Middlesbrough,,,,,2016,37,Y16W37
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1932,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,665,0,242,0,0,0,0,0,0,0,West Brom,,,,,2016,37,Y16W37
Lynden,Gooch,MID,SUN,4100000,1,12,0.108108108108108,2.636783124588e-08,2.92682926829268e-06,0,9992,3,9,0,0,0,0,0,2.9,0,-4,0,12,4,0,0,0,0,0,1,0,0,0.2,14585,0,0,0,0,366,0,0,0,43,Chelsea,,,,,2016,37,Y16W37
Dan,Gosling,MID,BOU,4700000,3,49,0.4414414414414409,9.39237109449875e-08,1.0425531914893595e-05,0,12925,6,24,0,0,0,2,0,10.4,0,-3,0,49,3,0,0,0,2,0,4,0,0,0.1,8398,0,331,0,0,1366,0,0,0,254,Leicester,,,,,2016,37,Y16W37
Lewis,Grabban,FWD,BOU,4300000,0,6,2.0,4.65116279069767e-07,1.3953488372093e-06,0,272441,0,2,0,0,0,0,0,1.4,0,-2,0,6,2,0,0,0,0,0,0,0,1,2.9,193792,0,124,0,0,60,0,0,0,17,Leicester,,,,,2016,37,Y16W37
Max,Gradel,MID,BOU,5000000,0,8,0.0720720720720721,1.44144144144144e-08,1.6e-06,0,13431,3,1,0,0,0,0,0,1.6,0,-5,0,8,5,0,0,0,0,0,0,0,0,0.1,1178,0,155,0,0,134,0,0,0,24,Leicester,,,,,2016,37,Y16W37
Lee,Grant,GLK,STK,4300000,0,106,3.8,8.837209302325581e-07,2.46511627906977e-05,0,290679,1,34,0,91,0,0,0,24.7,0,3,0,106,-3,0,0,0,9,0,9,0,0,6.5,534744,0,0,0,3,2520,0,0,0,546,Southampton,,,,,2016,37,Y16W37
Andre,Gray,FWD,BUR,6000000,5,108,3.4,5.66666666666667e-07,1.8e-05,0,767649,2,33,0,0,0,9,0,18.0,0,-5,0,108,5,0,0,0,10,0,8,0,3,4.0,486669,0,0,0,1,2260,0,0,0,303,West Ham,,,,,2016,37,Y16W37
Demarai,Gray,MID,LEI,4800000,1,58,0.522522522522523,1.0885885885885902e-07,1.20833333333333e-05,0,58006,2,20,0,0,0,1,0,12.1,0,-2,0,58,2,0,0,0,0,0,4,0,4,0.5,42715,0,57,0,0,1049,0,0,0,210,Bournemouth,,,,,2016,37,Y16W37
Kamil,Grosicki,MID,HUL,5500000,1,43,0.387387387387387,7.04340704340704e-08,7.818181818181821e-06,0,15980,1,27,0,0,0,0,0,7.8,0,0,0,43,0,0,0,0,0,0,3,0,5,0.2,25724,0,0,0,0,1143,0,0,0,132,Tottenham,,,,,2016,37,Y16W37
Marko,Grujic,MID,LIV,4300000,0,4,0.03603603603603602,8.38047349675257e-09,9.30232558139535e-07,0,27552,1,0,0,0,0,0,0,0.9,0,-7,0,4,7,0,0,0,0,0,0,0,0,0.2,2751,0,0,0,0,43,0,0,0,10,Middlesbrough,,,,,2016,37,Y16W37
Johann Berg,Gudmundsson,MID,BUR,4800000,0,47,0.4234234234234229,8.82132132132132e-08,9.79166666666667e-06,0,22755,1,19,0,0,0,1,0,9.8,0,-7,0,47,7,0,0,0,3,0,3,0,3,0.1,13594,0,0,0,1,999,0,0,0,187,West Ham,,,,,2016,37,Y16W37
Adlene,Guedioura,MID,MID,4200000,0,26,0.234234234234234,5.577005577005581e-08,6.190476190476191e-06,0,8170,2,20,0,0,0,0,0,6.2,0,-3,0,26,3,0,0,0,0,0,0,0,1,0.1,7765,0,56,0,0,861,0,0,0,131,Liverpool,,,,,2016,37,Y16W37
Idrissa,Gueye,MID,EVE,5000000,1,80,2.4,4.8e-07,1.6e-05,0,51784,11,31,0,0,0,1,0,16.0,0,0,0,80,0,0,0,0,9,0,9,0,2,0.4,53794,0,270,0,1,2681,0,0,0,540,Arsenal,,,,,2016,37,Y16W37
Ilkay,Gundogan,MID,MCI,4900000,0,41,4.1,8.367346938775509e-07,8.36734693877551e-06,0,704743,0,8,0,0,0,3,0,8.4,0,-6,0,41,6,0,0,0,2,0,3,0,1,1.3,700011,0,0,0,1,704,0,0,0,196,Watford,,,,,2016,37,Y16W37
Angus,Gunn,GLK,MCI,4000000,0,0,0.0,0.0,0.0,0,74,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,264,0,0,0,0,0,0,0,0,0,Watford,,,,,2016,37,Y16W37
Bradley,Guzan,GLK,MID,4200000,3,36,0.324324324324324,7.722007722007719e-08,8.571428571428571e-06,0,36967,0,17,0,37,0,0,0,8.6,0,-3,0,36,3,0,0,0,3,0,3,0,0,0.7,28825,0,188,0,1,900,0,0,0,197,Liverpool,,,,,2016,37,Y16W37
Ben,Hamer,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,427,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,393,0,0,0,0,0,0,0,0,0,Bournemouth,,,,,2016,37,Y16W37
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,194,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,285,0,0,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Joshua,Harrop,MID,MUN,4500000,8,8,0.0720720720720721,1.6016016016016e-08,1.77777777777778e-06,0,6,0,0,0,0,0,1,0,1.8,0,0,0,8,0,0,0,0,0,0,1,0,0,0.0,273,0,0,0,0,90,0,0,0,32,Crystal Palace,,,,,2016,37,Y16W37
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,174581,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,1.0,2933,0,360,0,0,0,0,0,0,0,Watford,,,,,2016,37,Y16W37
Mouez,Hassen,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,252,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,564,0,0,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,3586,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,291,0,31,0,0,0,0,0,0,0,Southampton,,,,,2016,37,Y16W37
Eden,Hazard,MID,CHE,10500000,9,224,6.2,5.90476190476191e-07,2.13333333333333e-05,0,2197649,3,29,0,0,0,16,0,21.3,0,5,0,224,-5,0,1,0,33,0,17,0,9,30.6,2580159,0,476,0,5,2985,0,0,0,869,Sunderland,,,,,2016,37,Y16W37
Tom,Heaton,GLK,BUR,5100000,1,149,4.3,8.43137254901961e-07,2.9215686274509802e-05,0,464893,1,48,0,142,0,0,0,29.2,0,6,0,149,-6,0,0,0,21,0,10,0,0,18.6,976551,0,0,1,4,3150,0,0,0,741,West Ham,,,,,2016,37,Y16W37
Jordan,Henderson,MID,LIV,6200000,0,73,0.6576576576576579,1.06073815751235e-07,1.17741935483871e-05,0,118914,8,28,0,0,0,1,0,11.8,0,-3,0,73,3,0,0,0,9,0,7,0,4,1.0,99424,0,250,0,0,2116,0,0,0,467,Middlesbrough,,,,,2016,37,Y16W37
Jeff,Hendrick,MID,BUR,5300000,2,76,2.4,4.52830188679245e-07,1.4339622641509399e-05,0,6203,6,47,0,0,0,2,0,14.3,0,-2,0,76,2,0,0,0,1,0,9,0,1,0.1,7429,0,0,0,0,2691,0,0,1,286,West Ham,,,,,2016,37,Y16W37
Wayne,Hennessey,GLK,CRY,4300000,1,92,3.2,7.441860465116279e-07,2.1395348837209306e-05,0,172524,1,46,0,83,0,0,0,21.4,0,-2,0,92,2,0,0,0,4,0,7,0,0,3.1,126719,0,266,0,2,2610,0,0,0,497,Man Utd,,,,,2016,37,Y16W37
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,4090,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,742,0,0,0,0,0,0,0,0,0,West Ham,,,,,2016,37,Y16W37
Markus,Henriksen,MID,HUL,4900000,0,20,0.18018018018018,3.67714653428939e-08,4.08163265306122e-06,0,1026,1,13,0,0,0,0,0,4.1,0,-6,0,20,6,0,0,0,0,0,0,0,0,0.0,1020,0,0,0,0,638,0,0,0,75,Tottenham,,,,,2016,37,Y16W37
Abel,Hernandez,FWD,HUL,5900000,0,72,3.0,5.084745762711859e-07,1.22033898305085e-05,0,168619,0,23,0,0,0,4,0,12.2,0,-1,0,72,1,0,0,0,6,0,4,0,4,0.9,153456,0,0,0,2,1425,0,0,0,208,Tottenham,,,,,2016,37,Y16W37
Luis,Hernandez,DEF,LEI,4200000,0,3,0.8,1.9047619047619e-07,7.142857142857141e-07,0,21663,1,8,0,0,0,0,0,0.7,0,-3,0,3,3,0,0,0,0,0,0,0,0,0.3,5986,0,0,0,0,327,0,0,0,50,Bournemouth,,,,,2016,37,Y16W37
Ander,Herrera,MID,MUN,6200000,0,97,3.1,5e-07,1.56451612903226e-05,0,124734,5,18,0,0,0,1,0,15.6,0,-3,0,97,3,0,0,0,11,0,13,0,6,2.2,190224,0,307,0,1,2465,0,0,1,559,Crystal Palace,,,,,2016,37,Y16W37
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,204,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,257,0,0,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,1721,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3037,0,0,0,0,0,0,0,0,0,Arsenal,,,,,2016,37,Y16W37
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,2712,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3408,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,13263,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1227,0,0,0,0,0,0,0,0,0,Man City,,,,,2016,37,Y16W37
Pierre-Emile,H?jbjerg,MID,SOU,4200000,0,38,0.342342342342342,8.15100815100815e-08,9.04761904761905e-06,0,163812,2,16,0,0,0,0,0,9.0,0,-3,0,38,3,0,0,0,0,0,6,0,0,1.6,116439,0,0,0,0,1300,0,0,0,232,Stoke,,,,,2016,37,Y16W37
Rob,Holding,DEF,ARS,4100000,1,32,0.2882882882882881,7.03142166556801e-08,7.80487804878049e-06,0,75256,3,8,0,0,0,0,0,7.8,0,-4,0,32,4,0,0,0,3,0,4,0,0,3.3,174958,0,0,0,1,810,0,0,0,171,Everton,,,,,2016,37,Y16W37
Jose,Holebas,DEF,WAT,4600000,0,87,2.6,5.65217391304348e-07,1.89130434782609e-05,0,442080,14,61,0,0,0,2,0,18.9,0,1,0,87,-1,0,0,0,9,0,7,0,4,3.0,528595,0,96,0,1,2905,0,0,0,547,Man City,,,,,2016,37,Y16W37
Mason,Holgate,DEF,EVE,4100000,1,54,0.4864864864864861,1.1865524060646e-07,1.31707317073171e-05,0,452707,2,18,0,0,0,0,0,13.2,0,-4,0,54,4,0,0,0,5,0,5,0,1,7.1,701907,0,0,0,0,1372,0,0,0,303,Arsenal,,,,,2016,37,Y16W37
Nathan,Holland,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,74,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,317,0,0,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
George,Honeyman,MID,SUN,4500000,0,7,0.0630630630630631,1.4014014014014e-08,1.55555555555556e-06,0,220,1,4,0,0,0,0,0,1.6,0,0,0,7,0,0,0,0,0,0,1,0,0,0.0,304,0,0,0,0,235,0,0,0,30,Chelsea,,,,,2016,37,Y16W37
Tom,Huddlestone,MID,HUL,4500000,2,62,2.0,4.44444444444444e-07,1.3777777777777801e-05,0,26805,5,47,0,0,0,1,0,13.8,0,-5,0,62,5,0,0,0,5,0,4,0,2,0.2,24010,1,0,0,1,2025,0,0,1,348,Tottenham,,,,,2016,37,Y16W37
